Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
14dd2475-f7e9-9731-2696-ae1d261d35d1,2007-03-12,,999-55-5362,S99952869,,,Sheila338,Shonna561,Walker122,,,,white,nonhispanic,F,Wakefield  Massachusetts  US,302 Ledner Common,Williamsburg,Massachusetts,Hampshire County,,00000,42.43440766312665,-72.76482433243397,7576.06,859281.38,15197
d00244e9-0164-ee0c-91a4-c4787393cb47,1965-02-11,,999-39-9701,S99943111,X16661394X,Mrs.,Shanell37,,Schroeder447,,Murazik203,W,white,nonhispanic,F,St Petersburg  St Petersburg  RU,419 Brekke Manor,Cambridge,Massachusetts,Middlesex County,25017,02141,42.32993536771663,-71.03739955726911,25952.27,1055693.54,19316
0fcbe51c-ac3c-9b26-c627-1d0d1b403a2d,1959-03-31,,999-38-1551,S99984466,X16367446X,Mr.,Marvin195,Vaughn909,Turcotte120,,,M,asian,nonhispanic,M,Orange  Massachusetts  US,257 Hoppe Esplanade Apt 67,Boston,Massachusetts,Suffolk County,25025,02136,42.31213035330109,-71.06609448213169,167307.91,403195.71,25393
140a335e-873c-bc18-f518-ff0cec8336f5,1952-10-14,,999-11-9473,S99986774,X72014540X,Mr.,Thanh759,,McCullough561,,,M,white,nonhispanic,M,Sharon  Massachusetts  US,455 Hackett Skyway Unit 41,Winchester,Massachusetts,Middlesex County,25017,01890,42.492215582699714,-71.13790617205281,511112.45,379497.75,39426
97f606fb-92bf-a93a-13c3-1b2fad0d67c1,1945-07-19,2006-05-13,999-54-8821,S99941817,X63361639X,Mr.,Lon587,Donnie175,Harber290,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,559 Sauer Divide Apt 66,Everett,Massachusetts,Middlesex County,25017,02149,42.40538733822935,-71.0519645858777,128266.85,539937.95,144217
923e0522-95dd-477f-73bc-0561b4bd453f,1969-02-04,,999-76-5582,S99965582,X4987069X,Mr.,Abdul218,Tyron580,Greenholt190,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,609 Balistreri Path,Westborough,Massachusetts,Worcester County,25027,01581,42.27723227472258,-71.5648491701846,245416.93,622829.21,277873
6953dc37-12bb-82bf-d367-f079784a02ba,1938-06-16,,999-41-1412,S99913412,X3786924X,Mr.,Kenneth671,Walter473,Hessel84,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,439 Legros Dam Apt 57,Easton,Massachusetts,Bristol County,,00000,42.05066002703753,-71.06082048280908,149144.23,1048448.75,191463
2c95aaf7-6d67-79f0-223e-13517ebd79e5,2012-12-05,,999-37-5219,,,,Elliot577,Derick144,Buckridge80,,,,white,nonhispanic,M,Marshfield  Massachusetts  US,742 Moen Tunnel,Malden,Massachusetts,Middlesex County,25017,02148,42.41937171206296,-71.02183926051343,14885.81,7556.56,101967
7b9e8e74-45b9-a77c-49fe-7ec5e4997cb5,1954-04-10,,999-98-4187,S99974009,X76154638X,Mr.,Ike571,Alfonzo975,Wolff180,,,S,white,nonhispanic,M,Braintree  Massachusetts  US,260 Huels Overpass,Springfield,Massachusetts,Hampden County,25013,01103,42.05826077068573,-72.56225177577055,201386.99,1555091.07,33696
7fd3158b-c5c2-acc7-6ff3-455509c7ea27,2004-03-24,,999-85-4357,S99947635,X73637738X,Mr.,Alvaro283,Terence292,O'Conner199,,,,white,nonhispanic,M,Tewksbury  Massachusetts  US,412 Schuppe Spur Unit 54,Peabody,Massachusetts,Essex County,25009,01940,42.506286197197724,-71.01158211511438,43608.10,65926.66,93729
b1848f88-c51b-f8a8-644d-a0730a774d25,1957-04-13,,999-91-8955,S99996449,X19160076X,Mr.,Kelly223,,Goldner995,,,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,351 Purdy Branch,Boston,Massachusetts,Suffolk County,25025,02215,42.41209407415767,-71.09157019406685,14074.29,204972.62,22932
3645bda3-aacb-9404-5908-d7895fd7ea9e,2015-05-14,,999-66-6909,,,,Lilly908,Buena501,Ebert178,,,,white,nonhispanic,F,Methuen  Massachusetts  US,770 McLaughlin Road Unit 0,Newton,Massachusetts,Middlesex County,25017,02464,42.30301323767318,-71.25459361386316,26528.77,2454.51,361859
cd5cc6cd-8e65-e431-0fc7-b24ae42aac7b,1975-04-24,,999-98-4159,S99979413,X17495549X,Mrs.,Elsa29,Pilar644,Almanza534,,Beltrán716,M,white,hispanic,F,Caguas  Puerto Rico  PR,910 Haag Gardens,Dartmouth,Massachusetts,Bristol County,,00000,41.56548915575606,-70.93475791336266,401901.01,102417.56,88896
37482575-76a6-9a83-0462-882fcf179ead,1990-08-18,,999-41-1761,S99973073,X81549281X,Mrs.,Alba338,Sophia44,Nader710,,Greenfelder433,M,white,nonhispanic,F,Medford  Massachusetts  US,322 Schinner Gardens,Newton,Massachusetts,Middlesex County,25017,02462,42.34738544351441,-71.1623855545268,196666.87,541154.44,745472
0d4ff046-2994-647c-9e5d-95effb909769,1959-07-15,,999-51-5545,S99945299,X13433174X,Mr.,Efrain317,Rich940,Weimann465,,,M,white,nonhispanic,M,Melrose  Massachusetts  US,354 Trantow Crossing,Waltham,Massachusetts,Middlesex County,25017,02451,42.37042941785897,-71.239389226694,122071.23,222816.57,118498
eb25f2f7-0bea-5ee4-e625-59700658bbf4,1956-01-30,,999-87-4051,S99975942,X28960404X,Mrs.,Traci329,Elaina826,Stanton715,,Treutel973,M,white,nonhispanic,F,Dudley  Massachusetts  US,488 Prohaska Vista,Quincy,Massachusetts,Norfolk County,25021,02169,42.23572775180596,-70.99840118392322,72271.82,1542159.85,18914
8cc08eac-3f8d-45ee-f1a4-700be78da840,1915-12-22,2012-06-13,999-93-7092,S99986320,X1777212X,Mr.,Shelton25,Burt293,Miller503,,,M,white,nonhispanic,M,Abington  Massachusetts  US,929 Leannon Promenade Unit 3,Somerville,Massachusetts,Middlesex County,25017,02144,42.37998988225003,-71.13408499028084,313732.03,1135778.81,108218
a89fc29c-a03f-6f88-1871-86528c5b6302,2006-03-16,,999-16-8838,S99913204,,Mr.,Bradley693,Rodney21,Swift555,,,,white,nonhispanic,M,West Springfield  Massachusetts  US,975 Konopelski Overpass Unit 56,Barnstable,Massachusetts,Barnstable County,25001,02648,41.690784061651236,-70.28684225317978,40629.29,10656.18,94195
72df2c61-7c73-b476-8f76-57ade928a20a,1977-04-07,,999-37-4696,S99984147,X77535677X,Mrs.,Reita211,,Raynor401,,Rice937,M,white,nonhispanic,F,Ashland  Massachusetts  US,1000 Simonis Crossing Suite 65,North Reading,Massachusetts,Middlesex County,,00000,42.59287758625287,-71.120991080051,310926.21,750086.13,394094
d63378d8-f56d-de3e-d589-6a29ef36207e,1983-03-07,,999-46-7074,S99924834,X35183748X,Mr.,Marcos263,Víctor493,Cardona494,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,740 Pollich Byway,Dartmouth,Massachusetts,Bristol County,,00000,41.606285198667955,-70.96664602811556,74010.09,7690.38,53408
e4ad2d8d-f400-2051-8c44-557244603206,1958-03-01,2001-12-05,999-95-6285,S99926461,X7116115X,Mrs.,Suk497,Corrina72,Sipes176,,Fisher429,M,white,nonhispanic,F,Tewksbury  Massachusetts  US,440 Paucek Mall Apt 61,Edgartown,Massachusetts,Dukes County,,00000,41.4077756560327,-70.52329710354935,14987.58,911499.80,10823
babd32f2-11df-2f57-e7fc-e175e4897817,1977-05-20,,999-62-9259,S99910641,X26029049X,Mrs.,Eugena417,Florence828,Wiza601,,Cremin516,M,white,nonhispanic,F,Freetown  Massachusetts  US,223 Miller Highlands,Medford,Massachusetts,Middlesex County,25017,02145,42.38803663666963,-71.067481590927,16897.41,1386714.52,11696
259c1155-0dde-bb66-8b40-bdf8afa01659,2019-02-13,,999-38-1464,,,,Marisol435,Thea616,Spencer878,,,,white,nonhispanic,F,Foxborough  Massachusetts  US,400 Bernier Station,Charlton,Massachusetts,Worcester County,,00000,42.09108268061217,-71.96583093692264,16500.32,5704.29,50078
03ef0538-7640-08a9-3187-afd2c545fdab,2009-10-25,,999-41-2203,,,,Carter549,,Wintheiser220,,,,white,nonhispanic,M,Boston  Massachusetts  US,1088 Ebert Crossroad,Springfield,Massachusetts,Hampden County,25013,01020,42.074478939020054,-72.45478671382416,2787.58,40476.68,24961
bd8f3ab1-7bbd-be0c-26de-b38b9c5632db,1965-01-18,,999-49-6208,S99946197,X87523677X,Mrs.,Sharonda198,Josefine519,Jacobson885,,Padberg411,M,white,nonhispanic,F,Springfield  Massachusetts  US,157 Swift Frontage road Suite 76,Milton,Massachusetts,Norfolk County,25021,02186,42.2720361833971,-71.03995399367474,648511.73,236535.00,68782
68e5becb-b1d8-2f92-f7d3-5dac76006c88,1961-05-17,,999-62-5075,S99976556,X7122668X,Mr.,Rogelio17,Bud153,Wyman904,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,598 Boehm Haven Suite 28,Worcester,Massachusetts,Worcester County,25027,01603,42.18668423670343,-71.76870343402976,208828.19,573058.41,130593
353cfbc0-f193-7d32-7c5d-7f02ac92652b,2002-12-02,,999-81-5178,S99983920,X56638646X,Mr.,Virgil85,Abram53,Willms744,,,,black,nonhispanic,M,Westfield  Massachusetts  US,466 Bayer Annex,Boston,Massachusetts,Suffolk County,25025,02119,42.330675611987225,-70.99988655426894,53876.31,4993.79,109846
ad167f73-b3ad-6a76-ce2a-85578ea34f17,1975-06-04,,999-39-1790,S99955796,X64716845X,Mr.,Marcelo725,Randell912,Jacobs452,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,747 Nitzsche Junction,Carver,Massachusetts,Plymouth County,,00000,41.878616030088736,-70.7491965345296,113963.14,0.00,88347
7e3f5f1c-92fe-f1c7-782a-9efcd6e1dddb,2000-05-29,,999-60-2703,S99960994,X5822683X,Ms.,Dorotea472,Mariana775,Barraza113,,,,white,hispanic,F,Juarez  Chihuahua  MX,1067 Grimes Spur Suite 89,Lawrence,Massachusetts,Essex County,25009,01840,42.68781091935818,-71.15107999551596,5360.19,100782.40,8928
cfd0c1c9-9903-604f-5360-384e2688b1ae,1990-08-20,2023-01-30,999-99-4718,S99967709,X34925096X,Mr.,Chi716,,Hegmann834,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,862 Moen Club,Berlin,Massachusetts,Worcester County,,00000,42.402713899975105,-71.59150813417568,148678.64,423650.62,471103
4143f7b7-a22a-34a9-b3f8-55259884d425,1945-07-19,,999-97-4338,S99930137,X71872198X,Mr.,Parker433,Darwin703,Casper496,,,S,white,nonhispanic,M,Saugus  Massachusetts  US,269 Bogan Vista,Everett,Massachusetts,Middlesex County,25017,02148,42.426238669265004,-71.03458430807467,149989.72,132012.32,144217
a6673c18-52ac-5e52-8e7d-ce8d3e6da3d4,2011-11-21,,999-38-2049,,,,Octavio643,Leland44,Schoen8,,,,white,nonhispanic,M,Marblehead  Massachusetts  US,802 Cormier Street Apt 7,North Adams,Massachusetts,Berkshire County,25003,01247,42.686054744836014,-73.11422407819595,117385.75,4953.99,45160
8fc32fc0-9638-9f5c-e236-d1e2f3ade79f,1981-12-11,,999-21-6407,S99933793,X1842519X,Mr.,Lance203,Ian270,Hauck852,,,M,white,nonhispanic,M,West Newbury  Massachusetts  US,726 Dibbert Vista,Lowell,Massachusetts,Middlesex County,25017,01854,42.63594922114589,-71.36270544479153,94620.21,7037.13,44727
77db156a-7c17-acac-9dce-c21fc39746ed,1958-03-01,,999-58-9039,S99964113,X27623463X,Mrs.,Nilda678,Nilda678,Jacobs452,,Boehm581,D,white,nonhispanic,F,Oxford  Massachusetts  US,127 VonRueden Ramp Unit 85,Edgartown,Massachusetts,Dukes County,,00000,41.41391718420442,-70.48365914611834,18303.27,1159297.02,10823
aa894eb5-13f8-3369-f3dc-e31a5718c7da,1995-11-14,,999-69-1948,S99930693,X12751672X,Mrs.,Paul232,,Brekke496,,Reilly981,M,white,nonhispanic,F,Amherst  Massachusetts  US,265 Keebler Mission,Palmer,Massachusetts,Hampden County,25013,01080,42.15990328300997,-72.35390732183205,186818.09,365980.43,178459
233b8fb4-384e-9081-2487-f7b123987646,1997-06-29,,999-66-9256,S99997510,X31015589X,Ms.,Nana422,Merlyn225,Simonis280,,,,white,nonhispanic,F,Fall River  Massachusetts  US,655 Kuvalis Hollow,Haverhill,Massachusetts,Essex County,25009,01835,42.79110821083936,-71.10671852689738,95233.29,479660.75,711414
da411299-8681-65f2-d019-4f641219ea66,1990-08-20,,999-93-5690,S99913520,X57016418X,Mr.,Jeffrey461,Young120,Hammes673,,,M,white,nonhispanic,M,Belmont  Massachusetts  US,163 Heidenreich Drive,Berlin,Massachusetts,Worcester County,,00000,42.386137493271946,-71.59234323527025,39787.55,35876.74,471103
9a9188ea-72e4-cb86-921d-7735892a4b6e,2008-06-21,,999-43-7577,S99929704,,,Adria871,Laure395,Witting912,,,,white,hispanic,F,Sharon  Massachusetts  US,853 Mertz Estate,Lynn,Massachusetts,Essex County,25009,01940,42.50009461392498,-70.87515058248827,2618.24,41308.44,12699
d31386a4-2669-c619-d3e1-88621c7f103a,1989-10-02,,999-21-5872,S99998508,X5336666X,Ms.,Maile198,,Farrell962,,,S,black,nonhispanic,F,Middleborough  Massachusetts  US,817 Bailey Throughway,Medway,Massachusetts,Norfolk County,,00000,42.18156452018764,-71.46251643659359,162372.62,527667.18,68676
8dc1cc9d-7429-10d4-3e07-ca40a41f0384,2008-03-02,,999-39-9502,S99940732,,,Georgine810,Deadra347,Conroy74,,,,white,hispanic,F,Yarmouth Port  Massachusetts  US,560 Senger Neck Apt 44,Wrentham,Massachusetts,Norfolk County,,00000,42.09100615428222,-71.35210595561585,39720.61,163233.11,81599
a37eb46f-407f-189b-6ede-18795ac264c4,1981-06-27,,999-11-6472,S99911763,X26759534X,Mrs.,Ariadna374,Norma469,Vigil207,,Castro740,D,white,hispanic,F,Tegucigalpa  Francisco Morazán  HN,949 Luettgen Track Apt 49,Chicopee,Massachusetts,Hampden County,25013,01020,42.157654867489875,-72.64387058856326,15992.67,686476.54,16943
8b8e4cd1-6c8b-a30c-abf9-651ee032f58d,1969-08-27,,999-65-2537,S99952217,X64366698X,Ms.,Marisol435,,Cantú190,,,S,white,hispanic,F,Marigot  Saint Andrew Parish  DM,532 Botsford Glen,Springfield,Massachusetts,Hampden County,25013,01104,42.107015184533175,-72.59627302012287,17690.50,1061269.19,16973
8aa3c2ff-fe6a-83a2-49e8-890433e5b4a4,2011-08-08,,999-77-5749,,,,Nicolas769,Demetrius568,Berge125,,,,white,nonhispanic,M,Southborough  Massachusetts  US,165 Volkman Manor Suite 54,Mattapoisett,Massachusetts,Plymouth County,,00000,41.648838529803335,-70.76871864941742,26827.62,62704.07,167107
fea9896c-c952-f5c1-1ccc-ce6a881a186b,1968-12-21,,999-23-2486,S99953467,X3385088X,Mrs.,Arnita817,Melynda458,Keeling57,,Romaguera67,M,white,nonhispanic,F,Wilmington  Massachusetts  US,651 Lang Spur,Cambridge,Massachusetts,Middlesex County,25017,02140,42.38928491593917,-71.18825902546698,66335.60,722251.25,140808
35801359-3ef3-e73a-ffe6-0ca24d26cb88,1944-04-20,,999-14-5202,S99954860,X46683091X,Mr.,Thanh759,Rey54,Tillman293,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,423 Kihn Port Apt 5,Milford,Massachusetts,Worcester County,25027,01757,42.1999897277706,-71.49846432316735,260410.30,168593.73,58895
880453f5-24f2-5380-33ea-ab264fcc22a1,2019-08-28,,999-87-5842,,,,Alfredo17,Juan88,Carrasquillo418,,,,white,hispanic,M,Wesley  Saint Andrew Parish  DM,548 King Parade Suite 64,West Springfield,Massachusetts,Hampden County,25013,01089,42.12536465622626,-72.65674569491273,12460.18,0.00,107384
ddad6f95-10dc-d9b6-d23f-449a06fc1c5f,1999-02-20,,999-78-8948,S99967713,X30907297X,Ms.,Librada521,Lita714,Rempel203,,,,white,hispanic,F,Amherst Center  Massachusetts  US,1057 McCullough Junction Unit 9,Boston,Massachusetts,Suffolk County,25025,02115,42.26181069429141,-71.1396381893729,79208.25,25295.98,38050
d4fbf3b9-d5c9-be75-d256-fa22b92e119a,2006-03-18,,999-94-7315,S99976326,,Ms.,Denisha680,Meta661,Cole117,,,,white,hispanic,F,Boston  Massachusetts  US,100 Morissette Throughway Suite 52,Newton,Massachusetts,Middlesex County,25017,02464,42.321839077939984,-71.18262076672167,95131.29,687294.61,28176
b6030833-7c04-ced0-3699-4476e1590c56,1983-10-08,,999-23-6563,S99927643,X21729153X,Mr.,Davis923,Tobias236,Lang846,,,D,white,nonhispanic,M,Cambridge  Massachusetts  US,907 Murphy Lodge Apt 30,Great Barrington,Massachusetts,Berkshire County,25003,01230,42.23274751481404,-73.35270811719748,20111.44,115049.38,106205
8bfdf100-1bc9-aae3-6bdc-0ffebc2579f0,1946-03-16,,999-15-4828,S99973442,X37646029X,Mr.,Ollie731,Benny518,Johns824,,,D,white,nonhispanic,M,Springfield  Massachusetts  US,309 Hahn Row Unit 33,Barnstable,Massachusetts,Barnstable County,25001,02630,41.66620162289274,-70.31412319959372,341038.66,363816.72,52788
e90ade4d-aaab-58af-ec4a-d5bdebe4b09f,2006-10-04,,999-86-5700,S99946670,,Mr.,José Eduardo181,Alfredo17,Moreno82,,,,white,hispanic,M,Havana  Havana  CU,451 Gibson Estate Unit 7,Springfield,Massachusetts,Hampden County,25013,01129,42.12385201748632,-72.51722364284765,3811.43,81128.29,6231
e44f0ffd-0a92-8b4d-bbac-0a6fc954156c,2010-08-26,,999-69-2300,,,,Olimpia983,Valrie435,Shields502,,,,white,nonhispanic,F,Brockton  Massachusetts  US,474 Padberg Port Suite 95,Lynn,Massachusetts,Essex County,25009,01940,42.54523146195635,-71.05421442108768,3191.72,49588.65,16545
6fbb1d9d-b02f-8888-c5fc-68a392fa3e26,1969-04-08,,999-67-9972,S99942885,X77227500X,Mr.,Alfonso758,Emilio417,Mares644,,,M,white,hispanic,M,Roseau  Saint George  DM,203 Borer Throughway,Sudbury,Massachusetts,Middlesex County,,00000,42.38803787766219,-71.4433956106968,159511.90,28122.92,677989
67455569-dcbd-d718-e56d-3ef126075307,1966-12-16,2021-02-08,999-90-8757,S99969026,X13331022X,Mrs.,Tegan755,Shandra823,Bartell116,,Hilpert278,M,white,nonhispanic,F,Middleborough  Massachusetts  US,595 Bauch Well Suite 25,Revere,Massachusetts,Suffolk County,25025,02151,42.44279748906123,-71.00300530147338,573901.81,267475.79,50713
79dba799-f46c-2fca-73b3-c104a881bd4b,1974-06-08,,999-14-2875,S99975940,X39685692X,Mrs.,Marybeth994,Vernie449,Corwin846,,Kovacek682,M,white,nonhispanic,F,Concord  Massachusetts  US,418 Windler Course Apt 38,Marblehead,Massachusetts,Essex County,25009,01945,42.522969203185816,-70.88581021548032,261383.35,26371.81,65848
9b886c82-266f-d830-2f5c-ec1ee40d89be,1955-04-07,,999-92-3032,S99992138,X67729136X,Ms.,Latanya388,Charlesetta336,Abernathy524,,,S,white,nonhispanic,F,Arlington  Massachusetts  US,694 Mitchell Landing Apt 42,Boston,Massachusetts,Suffolk County,25025,02131,42.29493365275844,-71.07301875714204,149711.62,1447633.06,1584
96b27d76-c12e-7d62-dcdc-0e2471db6740,1970-10-10,,999-74-5297,S99981384,X14638626X,Mrs.,Jeannie478,Nenita289,Toy286,,Hayes766,M,white,hispanic,F,Halifax  Massachusetts  US,182 Nicolas Mall Suite 70,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.92989331088687,-71.01331452546653,311546.19,1033560.53,134794
3685140a-4ad2-b3ef-7ca8-91083b7963c3,1970-05-07,,999-90-2502,S99930601,X68143969X,Mr.,Irwin931,,Jacobson885,,,M,white,nonhispanic,M,Westborough  Massachusetts  US,354 Hamill Plaza Unit 88,Taunton,Massachusetts,Bristol County,25005,02780,41.91377541828005,-71.10653246272716,166480.66,0.00,63015
096df777-3bcb-3a79-bb84-09254c90ae29,1964-07-23,,999-76-5673,S99951860,X49418495X,Mr.,Roger751,Wm806,Hoeger474,,,M,white,nonhispanic,M,Lexington  Massachusetts  US,398 Ankunding Ramp Suite 68,Worcester,Massachusetts,Worcester County,25027,01606,42.24347128469167,-71.80755648306234,113805.17,104614.55,100383
a94d7a06-c44f-108e-e71f-f55ee7e32242,2003-03-29,,999-52-5761,S99940104,X13811485X,Ms.,Rosaria177,Micaela928,Marquardt819,,,,white,nonhispanic,F,Barnstable  Massachusetts  US,633 Hackett Crossroad,Winchester,Massachusetts,Middlesex County,25017,01890,42.46812845523196,-71.09725295496155,37703.32,57490.99,639298
ec04a5dc-6045-d7a1-0129-e5348fc646b7,1966-12-16,,999-38-3735,S99945495,X55965467X,Mrs.,Dwana281,Gertrude228,O'Conner199,,Murray856,M,white,nonhispanic,F,Brockton  Massachusetts  US,625 Weber Station Apt 15,Revere,Massachusetts,Suffolk County,25025,02151,42.38155248944291,-70.98799604162578,667179.31,323169.83,50713
44a30911-26d5-5bbd-c3fa-cbe4e395dcab,1921-04-06,1928-02-29,999-96-1619,,,,Heriberto162,Kurtis994,Olson653,,,,white,nonhispanic,M,Norfolk  Massachusetts  US,136 Howell Drive,Lowell,Massachusetts,Middlesex County,25017,01854,42.64266549974152,-71.38703298620575,13076.85,10974.48,35539
572ee4e3-cbc1-e1f0-4880-4fa1d8a7c799,1966-02-05,,999-60-1758,S99974794,X77965055X,Mrs.,Susana117,,Abernathy524,,Cartwright189,M,white,nonhispanic,F,Amherst  Massachusetts  US,468 Stamm Road,Dedham,Massachusetts,Norfolk County,25021,02090,42.26721314012789,-71.23137169769798,307092.83,603929.01,125068
430b641c-f054-fe0e-8d23-c87677ad4bc1,1952-12-16,1997-12-25,999-63-7848,S99983651,X46041323X,Mrs.,Pilar644,Anita473,Centeno914,,Bonilla161,M,native,hispanic,F,Santiago de los Caballeros  Santiago  DO,855 Wisozk Knoll Unit 92,Newton,Massachusetts,Middlesex County,25017,02460,42.36606880172857,-71.17351499089344,118617.99,1288862.16,279306
497d8f26-a930-2030-0812-deb83c89d879,1995-12-01,,999-28-6159,S99987782,X73559254X,Ms.,Analisa263,,Ward668,,,S,white,nonhispanic,F,Revere  Massachusetts  US,332 D'Amore Trace,Boston,Massachusetts,Suffolk County,25025,02115,42.25661642093773,-71.1407579351759,16564.96,463679.67,9094
bb3f2804-3079-c273-7e19-323b837edf2e,1957-01-24,,999-88-9504,S99963610,X11204220X,Mrs.,Marilee479,,Ullrich385,,Krajcik437,M,white,nonhispanic,F,Boston  Massachusetts  US,290 Price Passage Unit 83,Cambridge,Massachusetts,Middlesex County,25017,02142,42.36484107353032,-71.1044692823302,20915.48,1387685.67,13385
ccf42fb7-1627-9946-90e3-2731df1e60fd,1987-05-22,,999-48-5807,S99958799,X78486052X,Mr.,Percy315,Chi716,Hartmann983,,,D,white,nonhispanic,M,Boston  Massachusetts  US,1074 Kreiger Green,Brockton,Massachusetts,Plymouth County,25023,02301,42.09008388568283,-71.0730062988595,100693.35,5515.73,74978
63cef862-eace-0292-b5d5-ad226165ceff,2003-06-21,,999-11-2790,S99972004,X20106439X,Mr.,Von197,Garry927,Stark857,,,,white,nonhispanic,M,Newton  Massachusetts  US,994 Shields Esplanade,Arlington,Massachusetts,Middlesex County,25017,02474,42.450320008255574,-71.17588896877534,24682.36,15870.84,478570
a931c177-364c-e334-8b0f-864bbc8c4d89,1959-11-03,,999-89-2653,S99971150,X11466664X,Mr.,Dante562,Thanh759,Bauch723,,,S,hawaiian,nonhispanic,M,Rehoboth  Massachusetts  US,820 Von Flat,Somerville,Massachusetts,Middlesex County,25017,02144,42.37386191478362,-71.08684450399198,881558.53,387993.98,50146
d1e406e6-427b-b61f-3a58-aa54c3174ff5,2013-11-01,,999-23-4367,,,,Mona85,Sunny31,VonRueden376,,,,white,nonhispanic,F,Lawrence  Massachusetts  US,676 Wilderman Camp,Weymouth,Massachusetts,Norfolk County,25021,02191,42.21159658223177,-70.90508297348143,208677.34,142585.13,40410
5e03df7a-f716-d5dd-5fd1-9e8a5904273a,1974-01-13,,999-21-6314,S99960255,X69016009X,Mrs.,Annett908,,Klocko335,,Feil794,M,white,nonhispanic,F,Belmont  Massachusetts  US,402 Emard Corner Unit 6,Sheffield,Massachusetts,Berkshire County,,00000,42.07167078095533,-73.3864128823407,693356.02,668482.07,56021
2e1473b1-1dfe-a198-7548-aa484a869ce3,1999-08-04,,999-17-9265,S99931052,X57005088X,Mr.,Julio255,,Nader710,,,,black,nonhispanic,M,Braintree  Massachusetts  US,588 Mitchell Street Apt 93,Medford,Massachusetts,Middlesex County,25017,02145,42.42157872745112,-71.1130757947661,47334.15,9992.64,50031
5b6c813c-835e-73a1-40ed-7af43a9d3405,2021-01-29,,999-68-7454,,,,Allan198,Ismael683,Graham902,,,,white,nonhispanic,M,Kingston  Massachusetts  US,417 Schneider Vale,Easthampton,Massachusetts,Hampshire County,25015,01027,42.260594277638425,-72.70716853754323,600.00,6750.36,15583
eaff7b58-a176-3301-5bfe-dc371e49a527,1961-10-17,,999-34-4377,S99991435,X45726650X,Ms.,Wilma646,,Jenkins714,,,S,white,nonhispanic,F,Chelsea  Massachusetts  US,371 Smitham Crossroad,Billerica,Massachusetts,Middlesex County,,00000,42.53805039965982,-71.26343153123968,813228.82,99719.11,89289
459dcda9-3f2f-b97b-6911-a5f4544abebb,1980-06-16,,999-60-6501,S99951109,X258759X,Mrs.,Tamica785,Theresa98,Larkin917,,Green467,M,white,hispanic,F,Springfield  Massachusetts  US,522 Macejkovic Mews,Sutton,Massachusetts,Worcester County,,00000,42.11103848250337,-71.78619348618862,262507.80,1154217.91,146552
3e96e983-f681-116c-d940-e1e93254b681,1921-04-06,,999-61-3568,S99928589,X50248930X,Mr.,Alonso270,Michael441,Kirlin939,,,D,white,nonhispanic,M,Cambridge  Massachusetts  US,811 Ratke Meadow,Lowell,Massachusetts,Middlesex County,25017,01854,42.66086795591726,-71.3043949018791,328887.81,783431.45,35539
d083f7e8-d8bd-a704-9fb6-6fca590fe77a,1989-06-05,,999-76-6579,S99974459,X40854893X,Ms.,Tanika746,Kittie678,Goodwin327,,,S,white,nonhispanic,F,Mashpee  Massachusetts  US,670 Howe Highlands Apt 30,Marlborough,Massachusetts,Middlesex County,25017,01752,42.3437583339603,-71.59552353803377,137218.55,316011.10,964480
70a722a5-597d-ac4e-ecdc-bf80d48ff1ce,1979-06-22,,999-16-4793,S99997619,X10199099X,Mr.,Clair921,William805,Schulist381,,,M,white,nonhispanic,M,Dedham  Massachusetts  US,192 Bednar Divide Suite 71,Oxford,Massachusetts,Worcester County,25027,01540,42.11560993188356,-71.86139793753436,118299.33,85527.78,55902
031c7a26-e582-0316-aab2-e1e695418067,1962-03-28,,999-18-1111,S99965146,X58399525X,Mrs.,Cornelia505,Dorinda15,Pollich983,,Kub800,M,white,nonhispanic,F,Carver  Massachusetts  US,302 Weimann Meadow,Worcester,Massachusetts,Worcester County,25027,01607,42.27441735145761,-71.75748289729718,312719.33,1119713.90,28029
6678263b-2a90-226e-db39-bfb8e290892e,1980-11-21,,999-44-9481,S99973315,X32501864X,Mr.,Timoteo39,Germán350,Girón243,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,745 Rau Grove,Reading,Massachusetts,Middlesex County,25017,01801,42.562486173594834,-71.11894252459071,60334.76,98386.50,285512
